,Health,LBW,Food,MentalHealth,Death Ratio,DriveDeath,Uninsured
0,-0.8469014410865727,1.279492135428926,-0.4600554227669827,1.3549798175259,-0.7120380219768405,-1.042661378621254,-1.196956319886512
1,0.23576506707065986,-0.3385547276146393,-0.22107607101116006,-0.2259632383948259,0.451800721706905,0.2335718746873557,-0.24111791064660817
2,4.9156783603954715,2.796411069532269,-1.3316271762293879,-0.19946595739360387,-0.5504582590816907,-1.8306636730379842,3.086160174263977
3,0.0611414367227194,0.7738524907278124,-0.6146891209619245,-0.16835019150962768,0.2493013459207238,-0.8180180585377984,-0.45066788057087703
4,1.3882810273670685,0.2682128460266978,-0.2491912888647875,-0.8812614423544678,1.3258897440642257,0.5385252015456871,0.9906663983661507
5,-0.39288000218192665,-0.6419385144353078,0.2287674146468562,-0.454118661244089,0.23913986950088711,0.2572063465882717,-0.0803165625236686
6,0.8294854102536587,0.5715966328473664,-0.5725162941814864,-0.2941610610962446,1.0367713904334317,0.18316139164946613,-0.10919066541652525
7,1.143807944879952,0.6727245617875899,-0.7552652102300557,0.6024260511705903,1.2513217925254019,-0.2900298304461467,-0.8930175569034817
8,-0.3579552761123383,-0.6419385144353078,0.14442176108597846,0.16676108312878052,1.4953693113905846,1.2846091443366274,0.14130816149815784
9,0.02621671065313101,-0.035170940793970755,-0.9380141262786234,0.020496412001180825,0.009736599138524439,-0.008865911143854925,-0.2145068228001858
10,-0.6722778107386316,-0.5408105854950843,0.07413371645191288,-0.4901003246788136,0.8369568576846105,0.6937240929433885,0.18530599260446326
11,0.23576506707065986,0.47046870390714385,-0.17890324423072193,0.8649346140748388,0.4029657398872019,-0.15203734269639071,-0.6622303173615237
12,-0.32303055004275066,-0.3385547276146393,0.0881913253787251,-0.881722303361065,1.7632074341534982,2.1365661187468414,0.4508827648260083
13,-0.9516756192953372,-0.035170940793970755,0.2006521967932303,0.7141992806608795,-0.7179202278055621,-0.5130212583926856,-0.4467668956140536
14,-0.043632741486045026,1.4817479933093731,-0.6990347745228023,0.3114296729403118,0.24247671568513648,-1.2035855362656098,-1.2374952798407752
15,-1.300922879991218,0.1670849170864753,0.24282502357366845,0.14117371556190442,0.773457819117457,0.8349452728771637,0.026291363024641825
16,0.48023814955777633,0.36934077496692136,-1.0785902155467546,0.2034557389094844,0.6678993113932225,0.6208704051720548,1.6462427777390978
17,0.8644101363232464,0.2682128460266978,-0.4881706406206071,-0.5502563880899147,1.1819495034694023,0.24585380621081565,0.19548682168501358
18,-0.32303055004275066,-1.3498340170168674,0.3412282860613599,-0.636277077950207,0.2824844187026309,1.3186701207419336,-0.38180890565738607
19,-0.5675036325298671,1.279492135428926,-0.150788026377096,-1.1155396887851021,1.5237966345507328,1.8744903970141542,-0.08575997151993943
20,-0.4527509611583633,-2.0432826726069666,2.39363918937606,-1.2602515932197065,-0.8511977042419299,1.0388370974210035,-0.9806858994506817
21,-0.21825637183398622,-0.5408105854950843,-0.41788259598654154,-1.395112439019439,0.7686313778089109,0.5248413757918584,0.13114768480803862
22,0.13099088886189542,-0.6419385144353078,-0.9661293441322508,-0.40793919681628193,-0.687580576251135,0.014439630581427759,0.12349911506821427
23,1.737528288062948,1.077236277548481,-1.3316271762293879,-0.2125898917647808,-1.4788788568487752,-1.9019802234114427,2.3265945667612664
24,-0.00870801541645738,-0.7430664433755303,-0.3616521602792912,-0.10210329424989463,-0.2510116704882313,1.817468311048885,0.6330741149166643
25,-0.8469014410865727,-1.3498340170168674,-0.34759455135247747,-1.0588834753387557,-0.4555707088442006,0.3965298835154336,-0.8911065033945162
26,-0.5325789064602795,-0.8441943723157528,0.214709805720044,-0.41227316108720896,-0.2865888943556619,0.3868795944632822,-0.5814682848189021
27,0.20084034100107145,1.1783642064887045,-0.7412076013032434,0.21899603186097652,-0.8095690672089395,-1.1595568286359812,-0.9663141720235334
28,0.3056145192098359,-0.035170940793970755,-1.7533554440337797,-1.049074353232538,0.7216951267295364,0.0760271555123979,0.17665740523134793
29,-1.1961487017824537,0.8749804196680349,1.6907587430354072,0.6001101982301672,-1.8194079263903604,-0.9801947935384102,-0.5593836346706661
30,0.4453134234881887,1.279492135428926,-0.34759455135247747,4.857014404097827,-1.952755165328726,-2.0125907305209942,0.30322706783637726
31,0.02621671065313101,0.6727245617875899,-0.5022282495474208,-0.9479451388693063,1.0994893252310667,-0.29787065638580373,-0.5603766817912175
32,0.13099088886189542,1.077236277548481,-0.5725162941814864,-0.5659783719737403,0.5229405967326052,-0.5655792689203417,-0.48670285653668394
33,-0.42780472825151505,0.9761083486082585,-0.5303434674010482,0.07358204407038359,-0.5353808036991137,-0.8905912313470982,-0.5518345980949731
34,-1.7200195928262758,-0.6419385144353078,0.3131130682077325,-0.21201880317927566,-0.3285925057217015,0.21208706343672792,-1.185701463786182
35,0.5151628756273655,-0.3385547276146393,0.3131130682077325,0.027009106355953303,-1.3020326051623987,-0.23848163666250424,-0.053787099153685757
36,1.2485821230887164,-0.13629886973419325,-0.3897673781329171,3.262616521092716,0.8402365520604405,0.5590341299453199,0.4821069927453018
37,0.6548617799057175,-0.3385547276146393,-0.34759455135247747,-0.8200426779974043,0.6332880950299721,1.3970730123863433,0.006370552244646083
38,-0.14840691969480946,-0.8441943723157528,-0.8255532548641197,-0.24205972028703257,0.2924477846132126,-0.2635007062320171,0.002691644423669922
39,-2.1391163056613336,0.36934077496692136,1.044108732402011,0.6771283236120567,-1.2898955897347917,-0.5986217897752363,-0.8140426814019759
40,1.527979931645419,1.077236277548481,0.17253697893960288,-0.5916532176652184,-1.9029391159554319,-1.7674591514559275,4.563647349285493
41,-0.14840691969480946,0.36934077496692136,-0.150788026377096,-0.586614324771483,-0.05918572102928055,-0.8303244010334861,-0.9913874178200557
42,-0.00870801541645738,0.9761083486082585,0.748898944938938,-0.11859285516215123,-0.8481466536457026,-1.6944612952955769,-0.5772199886715375
43,-0.25318109790357385,-1.3498340170168674,0.39745872176861174,0.34159767593110757,-2.15846410218478,-1.3978738824362054,-0.005637838949963347
44,-1.4406217842695708,-0.8441943723157528,0.6083228556708069,-0.4976911169616593,-1.238688619534161,-0.6312340965158514,-1.7377501954162486
45,-0.3579552761123383,1.279492135428926,-0.4741130316937949,-0.13540675583595813,-0.2969991503527285,-1.4049527586395214,-0.6077481926666278
46,-0.7421272628778083,-0.5408105854950843,-0.06644237281621673,0.7579788868450753,0.5027745668970702,1.00101527953232,0.06202508579763477
47,0.17861551532042458,-1.1291912629654723,1.0747798791514203,-0.20774535024009008,1.0090689850093375,0.19954305446176576,-0.3004015205576168
48,1.0972416434538346,-1.4846712556038308,3.5744783392283503,-0.07215668081626313,0.8464132181271015,1.6658892206810079,-0.043067516758102775
49,0.9691843145320108,-0.13629886973419325,-1.0364173887663148,-0.3122543271166863,0.5065064304770184,0.08124714316095646,0.4002433003135252
50,0.20084034100107145,-0.13629886973419325,-0.2773065067184119,-0.45487090530750407,0.9257751605230636,0.4137929490254814,0.4068134969056958
51,-0.9167508932257488,0.5715966328473664,1.072223950255637,0.23672598449326132,-1.0518031058774824,-0.12794265322815818,0.08034191529356907
52,0.8294854102536587,1.5828759222495945,-0.4741130316937949,-0.4612561797856965,1.3445590532401925,1.4986357416886624,1.2537871928204216
53,-0.5325789064602795,-0.13629886973419325,0.4115163306954255,-0.7046467150903271,0.09845442393265758,0.28525903842105055,-0.6517288250220906
54,-0.70720253680822,-0.8441943723157528,-0.7271499923764282,0.9044441690096691,-2.0491646492793905,-0.43357846718690646,-0.5884394193742579
55,-0.637353084669044,-0.23742679867441574,-0.2491912888647875,0.916198400605551,0.0626099734400698,0.03950168657710989,0.6520297465681674
56,-1.0215250714345132,-0.4396826565548618,0.01790328074466104,1.1637425549311047,0.3618949236575951,-0.10702502935232736,-0.5153878397551397
57,0.34053924527942425,0.1670849170864753,0.04601849859828696,0.41165063702253607,0.5433519064497614,1.1708130773672212,0.1448963488237764
58,0.5500876016969531,-0.6419385144353078,0.2287674146468562,-1.0801476079417671,0.39183645586350097,0.6024732768425878,-0.1982803441285172
59,-0.7421272628778083,0.9761083486082585,0.8894750342070676,1.8231206836009521,-2.0430015546864606,-1.6175683281364135,0.5450920679708892
60,-0.0785574675556334,-1.653217803837536,-0.08049998174303044,-0.1634630238793431,0.05032368380192755,0.5436220382796851,-0.43341333302620383
61,-0.21326712525261612,-2.910093492094591,4.176947293234623,-0.6817844952657244,0.4204484067358021,0.6330669851976795,1.2651112941886842
